time,latitude,longitude,depth,mag,magType,id,place,locationSource,Year,date,Month,Energy,country,continent,depth_type
2012-07-29T02:21:12.600Z,22.935,94.299,4.321480135,1.7,mwb,usp000jpkd,Myanmar,us,2012,7/29/2012,July,298.867401,Myanmar,Asia,intermediate
2012-07-29T09:20:54.980Z,47.379,139.073,6.219197551,1.7,mww,usp000jpkv,"Primor'ye, Russia",us,2012,7/29/2012,July,270.4264074,Russia,Europe,deep
2012-07-29T12:22:11.810Z,14.191,-92.294,2.890371758,1.8,mww,usp000jpm2,offshore Guatemala,us,2012,7/29/2012,July,365.0374679,offshore Guatemala,Americas,shallow
2012-07-29T14:21:18.430Z,-5.997,104.418,4.195697056,1.6,mb,usp000jpm6,"southern Sumatra, Indonesia",us,2012,7/29/2012,July,181.2722419,Indonesia,Asia,shallow
2012-07-29T22:05:09.170Z,39.075,142.323,3.895893623,1.7,mwb,usp000jpmj,"near the east coast of Honshu, Japan",us,2012,7/29/2012,July,200.33681,Japan,Asia,shallow
2012-07-31T06:50:15.610Z,-4.769,103.086,4.25561271,1.6,mb,usp000jpp7,"southern Sumatra, Indonesia",us,2012,7/31/2012,July,181.2722419,Indonesia,Asia,intermediate
2012-08-01T09:24:41.210Z,-35.663,-179.679,3.668676747,1.6,mb,usp000jpqu,east of the North Island of New Zealand,us,2012,8/1/2012,August,164.0219073,east of the North Island of New Zealand,Oceania,shallow
2012-08-01T09:52:22.370Z,39.774,75.556,3.956996371,1.6,mb,usp000jpqv,"southern Xinjiang, China",us,2012,8/1/2012,August,148.4131591,China,Asia,shallow
2012-08-01T20:43:40.680Z,-4.39,144.639,3.895893623,1.7,mwc,usp000jpr9,"near the north coast of New Guinea, Papua New Guinea",us,2012,8/1/2012,August,221.4064162,Papua New Guinea,Oceania,shallow
2012-08-02T03:15:27.010Z,-6.319,154.833,3.433987204,1.6,mwb,usp000jprr,"Bougainville region, Papua New Guinea",us,2012,8/2/2012,August,181.2722419,Papua New Guinea,Oceania,shallow
2012-08-02T05:17:08.590Z,-37.584,-179.6,4.032469159,1.6,mb,usp000jprw,east of the North Island of New Zealand,wel,2012,8/2/2012,August,164.0219073,east of the North Island of New Zealand,Oceania,shallow
2012-08-02T07:37:45.180Z,-6.944,131.121,4.17438727,1.7,mwb,usp000jps6,"Kepulauan Tanimbar, Indonesia",us,2012,8/2/2012,August,244.6919323,Indonesia,Asia,shallow
2012-08-02T09:38:30.850Z,-8.414,-74.259,4.97397131,1.8,mww,usp000jps8,central Peru,us,2012,8/2/2012,August,445.8577701,central Peru,Americas,intermediate
2012-08-02T09:56:41.740Z,-4.654,153.275,3.828641396,1.8,mww,usp000jpsa,"New Ireland region, Papua New Guinea",us,2012,8/2/2012,August,445.8577701,Papua New Guinea,Oceania,shallow
2012-08-02T10:26:14.640Z,-35.56,-179.786,3.716008122,1.6,mb,usp000jpsd,east of the North Island of New Zealand,us,2012,8/2/2012,August,181.2722419,east of the North Island of New Zealand,Oceania,shallow
2012-08-02T14:32:08.260Z,-61.401,-58.258,2.302585093,1.6,mb,usp000jpsm,South Shetland Islands,us,2012,8/2/2012,August,148.4131591,South Shetland Islands,Ocean,shallow
2012-08-02T19:06:12.700Z,26.103,96.324,4.018183201,1.6,mb,usp000jpsz,Myanmar,us,2012,8/2/2012,August,164.0219073,Myanmar,Asia,shallow
2012-08-03T04:08:58.270Z,-6.939,155.718,3.673765816,1.7,mb,usp000jptj,"Bougainville region, Papua New Guinea",us,2012,8/3/2012,August,221.4064162,Papua New Guinea,Oceania,shallow
2012-08-03T06:06:09.990Z,-76.313,164.067,2.302585093,1.6,mb,usp000jptq,Ross Sea,us,2012,8/3/2012,August,164.0219073,Ross Sea,Ocean,shallow
2012-08-03T07:22:30.560Z,-16.919,-176.916,2.995732274,1.7,mwb,usp000jptt,Fiji region,us,2012,8/3/2012,August,244.6919323,Fiji region,Oceania,shallow
2012-08-03T11:58:58.200Z,-11.478,165.038,2.302585093,1.7,mb,usp000jpu7,Santa Cruz Islands,us,2012,8/3/2012,August,221.4064162,Santa Cruz Islands,Ocean,shallow
2012-08-03T13:01:08.240Z,-25.807,-13.831,2.302585093,1.6,mb,usp000jpu8,southern Mid-Atlantic Ridge,us,2012,8/3/2012,August,164.0219073,southern Mid-Atlantic Ridge,Ocean,shallow
2012-08-04T02:00:30.070Z,-1.758,100.471,4.279440046,1.6,mb,usp000jpvk,"southern Sumatra, Indonesia",us,2012,8/4/2012,August,164.0219073,Indonesia,Asia,intermediate
2012-08-04T11:24:15.010Z,4.857,96.296,3.597312261,1.7,mb,usp000jpw2,"northern Sumatra, Indonesia",us,2012,8/4/2012,August,200.33681,Indonesia,Asia,shallow
2012-08-04T12:54:27.110Z,-35.779,-179.752,3.555348061,1.6,mb,usp000jpw6,east of the North Island of New Zealand,us,2012,8/4/2012,August,164.0219073,east of the North Island of New Zealand,Oceania,shallow
2012-08-04T19:05:39.160Z,-31.928,-69.358,4.775756487,1.6,mb,usp000jpwk,"San Juan, Argentina",us,2012,8/4/2012,August,148.4131591,Argentina,Americas,intermediate
2012-08-05T13:55:10.360Z,-21.15,-178.358,6.182704549,1.8,mww,usp000jpxe,Fiji region,us,2012,8/5/2012,August,330.2995599,Fiji region,Oceania,deep
2012-08-05T14:10:30.330Z,30.352,94.849,3.18221184,1.6,mb,usp000jpxf,eastern Xizang,us,2012,8/5/2012,August,148.4131591,eastern Xizang,Ocean,shallow
2012-08-05T20:37:23.800Z,37.421,42.965,2.862200881,1.6,mb,usp000jpxn,Turkey-Syria-Iraq border region,us,2012,8/5/2012,August,148.4131591,Turkey-Syria-Iraq border region,Ocean,shallow
2012-08-06T03:28:23.110Z,29.487,130.603,3.813307032,1.7,mb,usp000jpy0,"Ryukyu Islands, Japan",us,2012,8/6/2012,August,200.33681,Japan,Asia,shallow
2012-08-06T04:43:25.810Z,-21.406,170.39,5.10533923,1.6,mb,usp000jpy3,southeast of the Loyalty Islands,us,2012,8/6/2012,August,148.4131591,southeast of the Loyalty Islands,Ocean,intermediate
2012-08-06T05:30:19.510Z,29.495,130.521,3.496507561,1.6,mb,usp000jpy8,"Ryukyu Islands, Japan",us,2012,8/6/2012,August,148.4131591,Japan,Asia,shallow
2012-08-06T11:49:13.920Z,-52.29,13.628,2.302585093,1.6,mb,usp000jpym,southwest of Africa,us,2012,8/6/2012,August,148.4131591,southwest of Africa,Ocean,shallow
2012-08-06T12:20:44.410Z,-52.261,13.771,2.302585093,1.6,mb,usp000jpyq,southwest of Africa,us,2012,8/6/2012,August,164.0219073,southwest of Africa,Ocean,shallow
2012-08-06T18:55:13.480Z,2.702,128.429,5.364573162,1.7,mb,usp000jpz8,"Halmahera, Indonesia",us,2012,8/6/2012,August,221.4064162,Indonesia,Asia,intermediate
2012-08-07T00:39:02.000Z,-27.801,-70.803,4.213607983,1.6,mb,usp000jpzg,"Atacama, Chile",guc,2012,8/7/2012,August,181.2722419,Chile,Americas,shallow
2012-08-08T07:11:01.930Z,25.873,124.921,4.891100725,1.7,mwb,usp000jq1g,northeast of Taiwan,us,2012,8/8/2012,August,221.4064162,northeast of Taiwan,Asia,intermediate
2012-08-08T10:57:44.300Z,-16.02,178.062,2.564949357,1.8,mww,usp000jq1s,Fiji,us,2012,8/8/2012,August,365.0374679,Fiji,Oceania,shallow
2012-08-08T14:05:17.900Z,54.881,-161.214,3.763522997,1.6,mwb,usp000jq21,Alaska Peninsula,us,2012,8/8/2012,August,181.2722419,Alaska Peninsula,Ocean,shallow
2012-08-08T22:42:14.100Z,-55.769,-26.056,3.555348061,1.6,mb,usp000jq2j,South Sandwich Islands region,us,2012,8/8/2012,August,181.2722419,South Sandwich Islands region,Ocean,shallow
2012-08-09T02:34:41.120Z,19.946,-109.332,2.302585093,1.7,mww,usp000jq2q,Revilla Gigedo Islands region,us,2012,8/9/2012,August,270.4264074,Revilla Gigedo Islands region,Ocean,shallow
2012-08-09T07:09:46.670Z,-33.145,-15.876,2.302585093,1.6,mb,usp000jq2y,southern Mid-Atlantic Ridge,us,2012,8/9/2012,August,181.2722419,southern Mid-Atlantic Ridge,Ocean,shallow
2012-08-09T11:04:24.900Z,-8.718,116.363,4.674696249,1.7,mb,usp000jq38,"Lombok region, Indonesia",us,2012,8/9/2012,August,200.33681,Indonesia,Asia,intermediate
2012-08-09T15:03:05.540Z,-59.762,-27.988,4.946629964,1.7,mb,usp000jq3f,South Sandwich Islands region,us,2012,8/9/2012,August,221.4064162,South Sandwich Islands region,Ocean,intermediate
2012-08-10T04:41:40.250Z,1.901,96.965,2.079441542,1.6,mwb,usp000jq47,"Nias region, Indonesia",us,2012,8/10/2012,August,164.0219073,Indonesia,Asia,shallow
2012-08-10T09:01:20.910Z,12.075,-88.17,3.417726684,1.6,mb,usp000jq4e,off the coast of Central America,us,2012,8/10/2012,August,148.4131591,off the coast of Central America,Ocean,shallow
2012-08-10T11:40:03.430Z,-42.814,-83.235,2.302585093,1.6,mb,usp000jq4k,West Chile Rise,us,2012,8/10/2012,August,181.2722419,West Chile Rise,Americas,shallow
2012-08-10T18:37:43.090Z,52.633,-167.421,2.564949357,1.8,mww,usp000jq4r,"Fox Islands, Aleutian Islands, Alaska",us,2012,8/10/2012,August,492.7490411,Alaska,Ocean,shallow
2012-08-11T09:34:22.790Z,39.963,78.154,3.077312261,1.6,mwb,usp000jq5k,"southern Xinjiang, China",us,2012,8/11/2012,August,164.0219073,China,Asia,shallow
2012-08-11T12:23:18.190Z,38.329,46.826,2.397895273,1.9,mww,usp000jq5p,northwestern Iran,us,2012,8/11/2012,August,601.8450379,northwestern Iran,Asia,shallow
2012-08-11T12:30:12.000Z,38.44,46.78,1.386294361,1.6,mb,usp000jq5q,northwestern Iran,teh,2012,8/11/2012,August,148.4131591,northwestern Iran,Asia,shallow
2012-08-11T12:34:35.900Z,38.389,46.745,2.48490665,1.8,mww,usp000jq5r,northwestern Iran,us,2012,8/11/2012,August,492.7490411,northwestern Iran,Asia,shallow
2012-08-11T15:43:19.200Z,38.436,46.735,2.272125886,1.6,mb,usp000jq63,northwestern Iran,teh,2012,8/11/2012,August,148.4131591,northwestern Iran,Asia,shallow
2012-08-11T17:47:30.920Z,52.149,-31.541,2.302585093,1.6,mb,usp000jq67,northern Mid-Atlantic Ridge,us,2012,8/11/2012,August,181.2722419,northern Mid-Atlantic Ridge,Ocean,shallow
2012-08-11T22:24:02.000Z,38.482,46.759,1.386294361,1.6,mb,usp000jq6r,northwestern Iran,teh,2012,8/11/2012,August,164.0219073,northwestern Iran,Asia,shallow
2012-08-12T10:47:06.450Z,35.661,82.518,2.564949357,1.8,mww,usp000jq7p,Xinjiang-Xizang border region,us,2012,8/12/2012,August,492.7490411,Xinjiang-Xizang border region,Ocean,shallow
2012-08-12T18:31:25.110Z,-63.004,-157.718,2.302585093,1.7,mwc,usp000jq81,Pacific-Antarctic Ridge,us,2012,8/12/2012,August,244.6919323,Pacific-Antarctic Ridge,Ocean,shallow
2012-08-13T20:32:59.280Z,34.849,73.663,3.314186005,1.7,mb,usp000jq94,Pakistan,us,2012,8/13/2012,August,221.4064162,Pakistan,Asia,shallow
2012-08-14T02:13:57.450Z,-59.203,-26.108,4.234106505,1.6,mb,usp000jq9e,South Sandwich Islands region,us,2012,8/14/2012,August,181.2722419,South Sandwich Islands region,Ocean,shallow
2012-08-14T02:59:38.460Z,49.8,145.064,6.368530181,2,mww,usp000jq9h,Sea of Okhotsk,us,2012,8/14/2012,August,2208.347992,Sea of Okhotsk,Ocean,deep
2012-08-14T12:06:14.860Z,28.718,142.53,3.63758616,1.7,mb,usp000jq9z,"Bonin Islands, Japan region",us,2012,8/14/2012,August,200.33681,Japan region,Asia,shallow
2012-08-14T14:02:25.000Z,38.45,46.79,1.791759469,1.6,mb,usp000jqa5,northwestern Iran,teh,2012,8/14/2012,August,164.0219073,northwestern Iran,Asia,shallow
2012-08-15T10:04:29.120Z,57.886,-32.646,2.302585093,1.6,mb,usp000jqb6,Reykjanes Ridge,us,2012,8/15/2012,August,181.2722419,Reykjanes Ridge,Ocean,shallow
2012-08-15T17:49:04.600Z,38.41,46.672,1.386294361,1.7,mb,usp000jqbh,northwestern Iran,teh,2012,8/15/2012,August,200.33681,northwestern Iran,Asia,shallow
2012-08-15T23:45:52.330Z,13.148,-89.215,4.025351691,1.7,mwb,usp000jqc7,offshore El Salvador,us,2012,8/15/2012,August,244.6919323,offshore El Salvador,Americas,shallow
2012-08-16T06:35:38.820Z,-18.46,-177.856,6.321846849,1.6,mb,usp000jqch,Fiji region,us,2012,8/16/2012,August,148.4131591,Fiji region,Oceania,deep
2012-08-16T12:08:20.940Z,7.335,-36.768,2.302585093,1.7,mwc,usp000jqcr,central Mid-Atlantic Ridge,us,2012,8/16/2012,August,270.4264074,central Mid-Atlantic Ridge,Ocean,shallow
2012-08-16T13:24:44.360Z,-36.429,-98.905,2.302585093,1.8,mww,usp000jqcu,southeast of Easter Island,us,2012,8/16/2012,August,330.2995599,southeast of Easter Island,Ocean,shallow
2012-08-16T14:14:30.900Z,-0.269,-18.759,2.302585093,1.6,mb,usp000jqcv,central Mid-Atlantic Ridge,us,2012,8/16/2012,August,164.0219073,central Mid-Atlantic Ridge,Ocean,shallow
2012-08-17T00:12:10.390Z,-0.353,-18.707,2.302585093,1.6,mb,usp000jqdb,central Mid-Atlantic Ridge,us,2012,8/17/2012,August,181.2722419,central Mid-Atlantic Ridge,Ocean,shallow
2012-08-17T08:47:36.720Z,-6.747,154.53,3.996364154,1.6,mb,usp000jqdn,"Bougainville region, Papua New Guinea",us,2012,8/17/2012,August,148.4131591,Papua New Guinea,Oceania,shallow
2012-08-17T16:09:28.270Z,-6.792,154.525,2.721295428,1.6,mb,usp000jqe2,"Bougainville region, Papua New Guinea",us,2012,8/17/2012,August,148.4131591,Papua New Guinea,Oceania,shallow
2012-08-17T21:27:53.730Z,8.348,-103.003,2.302585093,1.7,mwc,usp000jqee,northern East Pacific Rise,us,2012,8/17/2012,August,244.6919323,northern East Pacific Rise,Ocean,shallow
2012-08-18T09:41:52.450Z,-1.315,120.096,2.302585093,1.8,mww,usp000jqf3,"Sulawesi, Indonesia",us,2012,8/18/2012,August,544.5719101,Indonesia,Asia,shallow
2012-08-18T10:23:32.210Z,-13.504,172.379,3.446807893,1.7,mwc,usp000jqf4,Vanuatu region,us,2012,8/18/2012,August,298.867401,Vanuatu region,Oceania,shallow
2012-08-18T15:31:40.060Z,2.645,128.697,2.302585093,1.8,mww,usp000jqfc,"Halmahera, Indonesia",us,2012,8/18/2012,August,330.2995599,Indonesia,Asia,shallow
2012-08-18T17:45:02.270Z,-15.598,-173.042,2.708050201,1.7,mww,usp000jqfj,Tonga,us,2012,8/18/2012,August,298.867401,Tonga,Oceania,shallow
2012-08-19T01:57:03.640Z,5.063,94.753,3.703768067,1.6,mb,usp000jqg3,"northern Sumatra, Indonesia",us,2012,8/19/2012,August,181.2722419,Indonesia,Asia,shallow
2012-08-19T08:07:35.780Z,47.789,-128.619,2.302585093,1.7,mww,usp000jqge,off the coast of Washington,us,2012,8/19/2012,August,270.4264074,off the coast of Washington,Ocean,shallow
2012-08-19T22:41:49.810Z,-4.766,144.57,4.290459441,1.8,mww,usp000jqha,"near the north coast of New Guinea, Papua New Guinea",us,2012,8/19/2012,August,492.7490411,Papua New Guinea,Oceania,intermediate
2012-08-20T11:18:28.430Z,3.318,92.889,3.126760536,1.6,mb,usp000jqj4,off the west coast of northern Sumatra,us,2012,8/20/2012,August,148.4131591,off the west coast of northern Sumatra,Ocean,shallow
2012-08-20T16:42:55.010Z,36.927,141.323,4.02356438,1.6,mb,usp000jqje,"near the east coast of Honshu, Japan",us,2012,8/20/2012,August,164.0219073,Japan,Asia,shallow
2012-08-21T03:09:39.420Z,-4.749,102.995,4.194189897,1.6,mwc,usp000jqju,"southern Sumatra, Indonesia",us,2012,8/21/2012,August,181.2722419,Indonesia,Asia,shallow
2012-08-21T17:39:38.000Z,-0.172,92.056,2.714694744,1.7,mwb,usp000jqkg,"southwest of Sumatra, Indonesia",us,2012,8/21/2012,August,270.4264074,Indonesia,Asia,shallow
2012-08-21T17:51:36.940Z,-0.177,92.008,2.302585093,1.6,mb,usp000jqkh,"southwest of Sumatra, Indonesia",us,2012,8/21/2012,August,164.0219073,Indonesia,Asia,shallow
2012-08-22T01:33:05.970Z,42.404,142.86,4.123903364,1.6,mb,usp000jqku,"Hokkaido, Japan region",us,2012,8/22/2012,August,148.4131591,Japan region,Asia,shallow
2012-08-22T10:13:57.470Z,-20.038,-173.661,3.555348061,1.6,mb,usp000jqm7,Tonga,us,2012,8/22/2012,August,164.0219073,Tonga,Oceania,shallow
2012-08-22T11:38:19.580Z,-6.047,147.25,4.508659286,1.7,mb,usp000jqmd,"eastern New Guinea region, Papua New Guinea",us,2012,8/22/2012,August,200.33681,Papua New Guinea,Oceania,intermediate
2012-08-22T18:19:33.750Z,-24.085,179.107,6.344583175,1.6,mb,usp000jqmj,south of the Fiji Islands,us,2012,8/22/2012,August,181.2722419,south of the Fiji Islands,Oceania,deep
2012-08-23T15:54:50.880Z,-58.895,-25.452,3.555348061,1.6,mb,usp000jqn5,South Sandwich Islands region,us,2012,8/23/2012,August,181.2722419,South Sandwich Islands region,Ocean,shallow
2012-08-23T16:30:21.790Z,28.47,82.69,3.346389145,1.6,mb,usp000jqn6,Nepal,us,2012,8/23/2012,August,148.4131591,Nepal,Asia,shallow
2012-08-24T04:43:48.350Z,-27.311,-176.807,2.772588722,1.7,mww,usp000jqns,Kermadec Islands region,us,2012,8/24/2012,August,298.867401,Kermadec Islands region,Ocean,shallow
2012-08-24T07:03:10.520Z,-63.581,171.324,2.302585093,1.7,mwc,usp000jqnv,Balleny Islands region,us,2012,8/24/2012,August,244.6919323,Balleny Islands region,Ocean,shallow
2012-08-24T10:01:53.940Z,-33.435,-179.533,3.63758616,1.7,mww,usp000jqp0,south of the Kermadec Islands,us,2012,8/24/2012,August,270.4264074,south of the Kermadec Islands,Ocean,shallow
2012-08-25T14:16:17.080Z,42.419,142.913,3.998200702,1.8,mwb,usp000jqqj,"Hokkaido, Japan region",us,2012,8/25/2012,August,365.0374679,Japan region,Asia,shallow
2012-08-25T18:36:59.820Z,36.962,140.969,4.485259889,1.6,mwb,usp000jqqs,"near the east coast of Honshu, Japan",us,2012,8/25/2012,August,181.2722419,Japan,Asia,intermediate
2012-08-26T11:22:22.090Z,-65.478,-179.778,2.302585093,1.7,mwb,usp000jqrq,Pacific-Antarctic Ridge,us,2012,8/26/2012,August,270.4264074,Pacific-Antarctic Ridge,Ocean,shallow
2012-08-26T15:05:37.080Z,2.19,126.837,4.511957804,1.9,mww,usp000jqrz,Molucca Sea,us,2012,8/26/2012,August,735.0951892,Molucca Sea,Ocean,intermediate
2012-08-26T19:31:23.040Z,33.0171667,-115.5536667,2.119022767,1.7,mw,ci15199681,"5km NNW of Brawley, CA",ci,2012,8/26/2012,August,204.383882,CA,Ocean,shallow
2012-08-26T20:57:58.220Z,33.0185,-115.5403333,2.114205222,1.7,mw,ci15200401,"4km NNW of Brawley, CA",ci,2012,8/26/2012,August,230.4421835,CA,Ocean,shallow
2012-08-26T23:06:14.300Z,2.626,128.801,4.055257174,1.6,mb,usp000jquf,"Halmahera, Indonesia",us,2012,8/26/2012,August,148.4131591,Indonesia,Asia,shallow
2012-08-27T00:39:55.000Z,-23.739,-69.414,4.604169686,1.6,mb,usp000jqv0,"Antofagasta, Chile",guc,2012,8/27/2012,August,148.4131591,Chile,Americas,intermediate
2012-08-27T03:47:19.020Z,2.154,126.835,4.547541073,1.6,mb,usp000jqvf,Molucca Sea,us,2012,8/27/2012,August,148.4131591,Molucca Sea,Ocean,intermediate
2012-08-27T04:37:19.430Z,12.139,-88.59,3.33220451,2,mww,usp000jqvm,off the coast of El Salvador,us,2012,8/27/2012,August,1480.299928,off the coast of El Salvador,Americas,shallow
2012-08-27T04:39:27.940Z,12.76,-88.399,3.555348061,1.6,mb,usp000jqvn,offshore El Salvador,us,2012,8/27/2012,August,164.0219073,offshore El Salvador,Americas,shallow
2012-08-27T05:23:20.340Z,30.551,-113.89,2.302585093,1.6,mb,usp000jqw2,Gulf of California,us,2012,8/27/2012,August,181.2722419,Gulf of California,Ocean,shallow
2012-08-27T05:38:04.420Z,12.297,-88.612,3.555348061,1.7,mb,usp000jqw3,offshore El Salvador,us,2012,8/27/2012,August,244.6919323,offshore El Salvador,Americas,shallow
2012-08-27T09:01:23.130Z,2.376,99.031,5.007296393,1.6,mb,usp000jqwt,"northern Sumatra, Indonesia",us,2012,8/27/2012,August,181.2722419,Indonesia,Asia,intermediate
2012-08-27T09:05:03.870Z,12.172,-88.282,3.988984047,1.6,mb,usp000jqwu,off the coast of Central America,us,2012,8/27/2012,August,164.0219073,off the coast of Central America,Ocean,shallow
2012-08-27T12:05:23.410Z,10.21,92.802,4.053522568,1.6,mb,usp000jqwz,"Andaman Islands, India region",us,2012,8/27/2012,August,181.2722419,India region,Asia,shallow
2012-08-27T17:54:26.130Z,3.622,126.698,3.594568775,1.7,mb,usp000jqxt,"Kepulauan Talaud, Indonesia",us,2012,8/27/2012,August,200.33681,Indonesia,Asia,shallow
2012-08-27T23:16:00.510Z,30.545,-113.909,2.302585093,1.6,mwr,usp000jqya,Gulf of California,us,2012,8/27/2012,August,181.2722419,Gulf of California,Ocean,shallow
2012-08-28T06:08:16.100Z,12.458,-88.654,3.555348061,1.7,mww,usp000jqz0,offshore El Salvador,us,2012,8/28/2012,August,244.6919323,offshore El Salvador,Americas,shallow
2012-08-28T08:53:36.880Z,11.978,-88.706,3.555348061,1.7,mwc,usp000jqz9,off the coast of Central America,us,2012,8/28/2012,August,200.33681,off the coast of Central America,Ocean,shallow
2012-08-28T15:51:06.750Z,4.409,92.986,3.122364924,1.7,mwb,usp000jqzy,off the west coast of northern Sumatra,us,2012,8/28/2012,August,200.33681,off the west coast of northern Sumatra,Ocean,shallow
2012-08-29T13:34:30.180Z,-17.61,168.334,4.635699391,1.6,mb,usp000jr1z,Vanuatu,us,2012,8/29/2012,August,164.0219073,Vanuatu,Oceania,intermediate
2012-08-29T19:05:11.120Z,38.425,141.814,3.858622229,1.7,mwb,usp000jr29,"near the east coast of Honshu, Japan",us,2012,8/29/2012,August,244.6919323,Japan,Asia,shallow
2012-08-29T19:35:54.240Z,19.652,-64.324,3.443618098,1.6,mb,usp000jr2c,Virgin Islands region,rspr,2012,8/29/2012,August,148.4131591,Virgin Islands region,Ocean,shallow
2012-08-30T06:56:44.280Z,-3.432,131.002,3.555348061,1.6,mb,usp000jr3q,"Ceram Sea, Indonesia",us,2012,8/30/2012,August,181.2722419,Indonesia,Asia,shallow
2012-08-30T08:04:39.970Z,-37.199,-73.397,3.135494216,1.6,mb,usp000jr43,"offshore Bio-Bio, Chile",us,2012,8/30/2012,August,148.4131591,Chile,Americas,shallow
2012-08-30T10:53:58.420Z,-50.211,114.106,2.302585093,1.7,mwc,usp000jr4q,western Indian-Antarctic Ridge,us,2012,8/30/2012,August,221.4064162,western Indian-Antarctic Ridge,Asia,shallow
2012-08-30T12:18:43.090Z,-50.143,114.08,2.302585093,1.7,mwc,usp000jr4w,western Indian-Antarctic Ridge,us,2012,8/30/2012,August,270.4264074,western Indian-Antarctic Ridge,Asia,shallow
2012-08-30T13:43:25.170Z,71.441,-10.605,2.63905733,1.9,mww,usp000jr55,Jan Mayen Island region,us,2012,8/30/2012,August,897.8472917,Jan Mayen Island region,Ocean,shallow
2012-08-30T13:51:05.880Z,70.94,-7.936,2.302585093,1.6,mb,usp000jr56,Jan Mayen Island region,us,2012,8/30/2012,August,181.2722419,Jan Mayen Island region,Ocean,shallow
2012-08-30T19:00:08.440Z,-7.806,128.647,3.96081317,1.6,mb,usp000jr5q,"Kepulauan Barat Daya, Indonesia",us,2012,8/30/2012,August,164.0219073,Indonesia,Asia,shallow
2012-08-31T00:35:35.690Z,3.807,-32.155,2.302585093,1.7,mwc,usp000jr6p,central Mid-Atlantic Ridge,us,2012,8/31/2012,August,200.33681,central Mid-Atlantic Ridge,Ocean,shallow
2012-08-31T12:47:33.380Z,10.811,126.638,3.33220451,2,mww,usp000jr83,Philippine Islands region,us,2012,8/31/2012,August,1998.195895,Philippine Islands region,Ocean,shallow
2012-08-31T13:14:59.420Z,10.562,126.926,3.555348061,1.7,mb,usp000jr89,Philippine Islands region,us,2012,8/31/2012,August,200.33681,Philippine Islands region,Ocean,shallow
